SK_ID_CURR,TARGET
100001,0.22941639379660334
100005,0.5914405431733825
100013,0.14776864850712937
100028,0.2997706006753241
100038,0.6727814418414306
100042,0.36090233473347566
100057,0.08335213010751337
100065,0.3058513066607316
100066,0.10198831558689886
100067,0.3930257989054083
100074,0.4205991789700448
100090,0.36150998481144414
100091,0.6727207236380268
100092,0.5638672728696159
100106,0.5285604470006346
100107,0.6040495547715701
100109,0.3939569387922113
100117,0.2554686341728065
100128,0.43653959137138953
100141,0.19929275948412833
100150,0.15667197659748283
100168,0.09647736579579753
100169,0.27495649552501117
100170,0.467398627211583
100171,0.3733352089373789
100172,0.512767043255386
100184,0.4444160594714012
100187,0.4208240557674817
100212,0.46436769476922884
100222,0.4853469558332042
100223,0.20087541985440877
100232,0.16992538032081494
100241,0.7411953626175195
100245,0.1995820729589989
100253,0.20275114135675923
100256,0.4676084817189611
100271,0.0930580348163527
100278,0.7550965154827415
100280,0.07992150650884162
100306,0.6900820817206104
100311,0.695685003022388
100312,0.21086476085345934
100330,0.5500448746970653
100331,0.3180288798678387
100352,0.6648110353417878
100358,0.49855472754517993
100367,0.23580838034032944
100382,0.7487360287891949
100384,0.45764065151449695
100385,0.5906992571362026
100386,0.355266355300904
100399,0.20026525853490584
100404,0.4135574076146189
100416,0.16222945847084763
100422,0.5425823944194497
100426,0.3343226549451134
100438,0.30456264500527785
100444,0.6653666446393317
100445,0.7213854567781193
100446,0.43528277481068867
100447,0.17960094741626081
100450,0.4451925576300338
100466,0.11076229754792781
100483,0.2540731293127453
100484,0.14212737237765055
100494,0.3927757499869355
100510,0.7526676338245758
100512,0.14450572242038892
100517,0.2625895175318759
100548,0.2006253973100895
100551,0.2373418632740557
100552,0.46557399574378255
100553,0.19226585289282078
100561,0.5714900237121173
100568,0.8676078090390998
100569,0.25536424304288
100591,0.33723154769676833
100592,0.1886649840536998
100602,0.5185494415707826
100607,0.47186036638570006
100613,0.47468087213199095
100617,0.7525628570849201
100618,0.4377429723524121
100622,0.3202132418013379
100625,0.5901927926161996
100677,0.7563416753928097
100699,0.3527670627912903
100702,0.8236784925655221
100711,0.3878293919433183
100729,0.5939044640478319
100740,0.8001870854755806
100744,0.7248702115816983
100745,0.3740483275262598
100747,0.5971601271865308
100751,0.7881015489498614
100752,0.41580337746902435
100753,0.7607698839428046
100754,0.7420510248912194
100760,0.3410869302352331
100762,0.5455507649122883
100763,0.37716347152638674
100765,0.15877338230096855
100770,0.35778767482432056
100772,0.19585162384013519
100777,0.2427146246359846
100791,0.1962274951286812
100792,0.10683603064085713
100797,0.20755483540361702
100823,0.2564829426643719
100826,0.2589833487624005
100830,0.2771681470302004
100836,0.7249359162091165
100872,0.3320470314942539
100910,0.35060891267491023
100913,0.45299121034094025
100918,0.27867361579230543
100931,0.09965457964784387
100952,0.3642975478404581
100953,0.3695558038231888
100965,0.6904431206895021
100970,0.2687080489868327
100982,0.6940825185132737
100983,0.6778682516767333
100984,0.27164439206689694
100987,0.36031071291359623
100997,0.3672918689486128
100998,0.6689808749170912
101002,0.44081772366441696
101005,0.69621075124188
101008,0.8278655539587416
101020,0.43588903302814785
101021,0.27635850426452474
101024,0.4486237010450577
101025,0.660455321619947
101026,0.3341760828195826
101031,0.21087352904861878
101041,0.19119787394673027
101051,0.09918172005544684
101055,0.5512787287773288
101056,0.7868781326711627
101057,0.34998953431278756
101064,0.15440223017354623
101079,0.5198536878530954
101087,0.17851544958770887
101090,0.2426435001572726
101092,0.49766037179389694
101097,0.6135078595404737
101099,0.12259933554068066
101107,0.5836848504943897
101118,0.48913039228398314
101125,0.4715148854154498
101126,0.18435720383070306
101128,0.16011675340328715
101136,0.4975554486286894
101140,0.767143197452935
101149,0.6956898615278779
101160,0.46070157313190696
101169,0.6660560225718521
101181,0.20282027302765562
101186,0.18987526028934035
101190,0.5883477568835951
101193,0.5205068238957259
101194,0.5546918333134865
101198,0.6905845804287633
101200,0.1958093925180974
101204,0.23827428244937274
101211,0.3864559502011078
101213,0.475220405249929
101223,0.2869307977876673
101225,0.46014487125410175
101237,0.5408968837088669
101243,0.4853764303716863
101244,0.6149398108841164
101258,0.292318283575398
101259,0.7319139246227669
101268,0.5036201410823167
101269,0.1259566689427485
101271,0.5717476456187429
101279,0.36133203461848473
101281,0.5031788980421988
101287,0.33891064269133175
101292,0.26802528366722767
101294,0.2324315725904288
101296,0.5117323738094284
101297,0.23636672139639647
101299,0.2086098344237348
101301,0.40828900014452907
101305,0.4695514089377423
101308,0.4639472572573624
101318,0.15169053294819143
101327,0.8037013466080531
101329,0.21210734299811504
101332,0.2780811442716185
101337,0.44573127544352487
101343,0.18889463617658292
101345,0.14517554770032398
101346,0.17472697249642938
101353,0.1454617265191246
101354,0.5831056566872115
101355,0.7603789798066011
101356,0.1657517340999956
101362,0.4761797930589752
101363,0.8414449458340812
101365,0.24102521597536164
101366,0.6190672497322685
101367,0.5850125061184598
101368,0.11208653580710348
101374,0.6033907711064491
101380,0.14639835293467524
101383,0.2213811855105843
101398,0.2329013650434933
101399,0.8109530510085279
101401,0.7550008791131332
101412,0.44557470065679156
101426,0.37947028226847235
101427,0.8600243258703872
101428,0.6682495868427809
101429,0.7198457225118419
101434,0.41103315766666026
101440,0.5166047042448342
101448,0.4688793686599949
101449,0.3381027008424996
101465,0.1982998371985753
101467,0.25105616370448935
101472,0.5162074961234903
101478,0.5044974729413954
101497,0.3430531248558382
101504,0.4779829191610637
101547,0.15607398968207434
101548,0.489880533437812
101555,0.5817567681601334
101570,0.22271856679036026
101572,0.45674399211021344
101578,0.22725304946138736
101580,0.6528747945812463
101588,0.6492187444231279
101602,0.28710435426127046
101610,0.6051751973249192
101614,0.3494015682030127
101616,0.2651001604075031
101643,0.5502011295058724
101644,0.2466459510869306
101649,0.40289890782926285
101650,0.5284343019168418
101665,0.15416888467967121
101667,0.5819431015051619
101669,0.284592845017115
101674,0.4680390965131631
101675,0.29366115827091566
101678,0.4752374003076807
101682,0.33677737000545316
101686,0.3212306868420829
101697,0.7118104142908777
101700,0.8406958028758806
101711,0.214193760304152
101714,0.32090639835542567
101715,0.814386322827735
101728,0.30542061320800373
101732,0.42701255864315085
101757,0.5718933629825343
101758,0.2787146797650381
101759,0.5457213561578625
101762,0.12204051326986826
101764,0.3102770544579194
101780,0.807183077792468
101784,0.13241607562739233
101789,0.17444449762950995
101816,0.4937313760623455
101819,0.2131414303249887
101827,0.13250265606601097
101863,0.4785800341862836
101867,0.3630055887836974
101870,0.15125832530014055
101873,0.759988157552116
101878,0.6311883158073543
101879,0.18967263786708333
101880,0.21539236907263265
101887,0.2909934978287064
101897,0.22175726507061438
101901,0.5503067643797743
101903,0.7788462419284895
101920,0.10879782907589755
101921,0.31745323754063653
101922,0.26732683519541656
101961,0.6607090609885531
101962,0.14418140577737648
101971,0.3323805495185443
101976,0.8296060183419437
102002,0.5462526663209656
102005,0.29878898731007913
102007,0.7849240351093103
102017,0.15249035672434877
102019,0.7778317057784906
102029,0.11068727251286156
102051,0.6346537169213822
102052,0.07116988684827731
102054,0.1795336928383358
102062,0.4643896908465931
102067,0.6860619149220103
102068,0.3788129594921209
102070,0.2935458702995577
102090,0.4763372962979491
102092,0.3345491214232266
102099,0.5958411889276272
102100,0.16536005545200605
102112,0.47160957820277744
102113,0.2415142726495497
102122,0.6582493678688728
102123,0.33094073959661613
102125,0.3951971340525422
102126,0.7381933621296235
102146,0.31181238192594773
102147,0.6349026598679997
102151,0.27638465823823466
102158,0.6616273684790994
102159,0.2252419103114271
102162,0.4031632962128236
102165,0.30809211735099545
102166,0.24171013168550443
102174,0.16633961306162146
102193,0.662707605424464
102198,0.3313046579566591
102205,0.5912980263837815
102206,0.15071672669082423
102218,0.2501676120605869
102221,0.21358282145462312
102230,0.47330879633416056
102238,0.3893550000398252
102248,0.3573789266101118
102252,0.717298037114801
102259,0.4548776828519627
102262,0.6196790224313333
102273,0.4472454758873491
102286,0.6276443362414972
102293,0.21606784305761112
102294,0.337713948999899
102296,0.2730667271623643
102298,0.44279880626755364
102303,0.23810708900181718
102309,0.4566028527891509
102315,0.23149917253896116
102340,0.28756052255328995
102342,0.45900374022315
102344,0.38414417291901126
102346,0.5061325425105859
102347,0.13573683270179523
102374,0.35920466759014646
102380,0.21377423553633118
102387,0.2274355894473016
102393,0.3453722351554139
102403,0.147420065768462
102413,0.32551537728995256
102414,0.07937794212313208
102415,0.2646775595583007
102416,0.5427215955333443
102439,0.400579871810077
102441,0.2669518868094468
102443,0.11351749225190028
102444,0.42680099531956506
102445,0.6806017339256631
102448,0.32060302944699526
102449,0.3105601314725486
102450,0.665584144230905
102456,0.1983630051491284
102458,0.6181752929243414
102459,0.33588521150063316
102465,0.10286529137531202
102470,0.6777706169125671
102471,0.4848059621513979
102475,0.36875723435653474
102476,0.6105057342696848
102506,0.3614503684137773
102509,0.26724429985037107
102519,0.2612281888105592
102522,0.3253908092544363
102545,0.26163546803557225
102549,0.23177910051449874
102562,0.09365954657509608
102563,0.15721795198452876
102568,0.6291348940700506
102582,0.4355176279683261
102592,0.16560641203347476
102597,0.5774149884168397
102605,0.33482140189562465
102614,0.2035528607300562
102617,0.5779444434891293
102634,0.4783588583683295
102652,0.17977680711638946
102655,0.05318609001593288
102671,0.48531202558789255
102694,0.7827473017717101
102701,0.35225053777475923
102703,0.17755662009669304
102704,0.1836773836995293
102713,0.1047156426508059
102720,0.7215418626231582
102731,0.23865170299457483
102733,0.22603950541173226
102749,0.24284518776612318
102755,0.26478631427710403
102763,0.11700076360235663
102770,0.34266616095914804
102772,0.5356344439440076
102799,0.7843292174212773
102838,0.15632419480660265
102854,0.25640757866658265
102862,0.631262304242572
102863,0.26112859665626725
102867,0.15849346872194686
102868,0.10838418824707381
102878,0.5130498203803453
102887,0.3700111508026311
102898,0.7418261539845108
102904,0.5514421214189249
102912,0.4342147994472853
102919,0.2732837793500312
102927,0.44951465006111446
102932,0.37557654402978197
102933,0.5536076362149582
102935,0.19280713595525562
102958,0.5528589689933006
102969,0.7063846351999956
102971,0.2680126503119123
102975,0.379729899914833
102979,0.4476834276648901
102982,0.11985384663284371
102987,0.5306317736282886
102989,0.3260842880477284
102995,0.4514432192937502
102996,0.21163692800430284
103000,0.4018727862840082
103001,0.4358175026810214
103004,0.41202343466153196
103010,0.17965375387922639
103025,0.7240548469981465
103029,0.20618148038434408
103046,0.5234200495275246
103056,0.42310712988279275
103062,0.5280692758837014
103078,0.2086900905054368
103083,0.1366147339780835
103092,0.30565959264697307
103096,0.5285851046054391
103097,0.7106350694118839
103102,0.6903949215395452
103112,0.32758111271898555
103132,0.2466295437724316
103144,0.594231397757985
103145,0.49654299518784256
103146,0.1513531412841794
103147,0.4920827355449463
103158,0.22604818053949477
103171,0.5843137225957045
103173,0.20763348609945192
103184,0.25824162936599926
103195,0.7682256715313909
103196,0.25635973799188055
103206,0.1361267384605048
103230,0.6429975516988831
103231,0.6690733536596246
103232,0.2610763638351859
103239,0.5167246229222325
103240,0.6592097816800317
103243,0.24102723249898325
103252,0.54347244987076
103258,0.22321106724967593
103259,0.6677835790824012
103279,0.21807520771810082
103280,0.0718296426754679
103286,0.15362176734207858
103287,0.8454797636116937
103290,0.16893223241996497
103298,0.33593396091832595
103315,0.0952749830159156
103319,0.3648604775034702
103334,0.6157420545293417
103336,0.5063145572219059
103345,0.2462610665576973
103368,0.16076710216035137
103371,0.711307585078402
103377,0.256556093042984
103398,0.13331285367100348
103404,0.36124796038074575
103408,0.6472085454534943
103410,0.4043749644634003
103418,0.21765023155992588
103420,0.7110749820398361
103432,0.5371552794334532
103433,0.15561837867520406
103436,0.13402006049833393
103440,0.2634330375346574
103453,0.44121914194904355
103459,0.28603116485267094
103460,0.2623452128443607
103461,0.1456711080408434
103462,0.36419076127981553
103473,0.5131062081025091
103474,0.15064489396020095
103475,0.7006776146751552
103478,0.7173743511049906
103480,0.5167701786892649
103484,0.17752684397301408
103494,0.6347620197364371
103513,0.28048383680823874
103515,0.4927002705425573
103516,0.7371441060252502
103525,0.6126551039709114
103541,0.7722869054068555
103544,0.17852479856073725
103562,0.8322521415534441
103570,0.8632874691093988
103572,0.7331062567314889
103574,0.22868863923557836
103575,0.326987300722897
103591,0.43103372245016136
103594,0.2853939570127744
103609,0.3342990317848166
103613,0.45682912782184587
103614,0.16103160221128154
103615,0.2458058853503683
103624,0.337991556001332
103625,0.6837944764970998
103628,0.8087538430086565
103629,0.21000978891742905
103647,0.3831906960518586
103648,0.41391833447320836
103651,0.2788652855233937
103658,0.12573497829919567
103668,0.32845636634003306
103669,0.2071717837316436
103676,0.40285079696383996
103682,0.4707524091500084
103683,0.2439309697955647
103689,0.18077823910308966
103725,0.3583349621660604
103733,0.4573123778739399
103744,0.16890197446749883
103762,0.4948499685293272
103771,0.8123067386082916
103773,0.0690847200108129
103783,0.39102818482185386
103784,0.35512861036502585
103808,0.12164954848056664
103812,0.45423122864693916
103813,0.6688254619143174
103814,0.4501798057430511
103818,0.7838594594546121
103824,0.17916358192488463
103828,0.13267850780512264
103830,0.768130198852867
103840,0.1309091128746926
103842,0.5921103180477231
103847,0.6863773484626295
103848,0.3793698567610263
103851,0.15536083528706698
103854,0.6202743123396077
103857,0.7096058564780832
103861,0.1670175434507094
103862,0.4097702087271602
103865,0.3459054149072607
103870,0.0759932701787845
103876,0.2389266148509174
103891,0.8840194243212198
103908,0.5481660451358455
103914,0.571337975795123
103918,0.45954416707179113
103940,0.15497281809697738
103963,0.5024847067352423
103966,0.49396623668176404
103971,0.7531665778516239
103980,0.6627469626293789
103984,0.45819921877827574
103985,0.3627541484388417
103998,0.8207564329500274
104019,0.17144818315353932
104026,0.2449791079423913
104035,0.5652811582964523
104044,0.4171989673799068
104045,0.30109823609631026
104047,0.7340383566508346
104051,0.21155069456491837
104058,0.43175734839300595
104063,0.14510363037350582
104066,0.6960284214280796
104087,0.19660331215593024
104089,0.34553883973849453
104095,0.2697143185175683
104098,0.5967732009472572
104104,0.2083503593555131
104110,0.7542756068510932
104120,0.3773886573725143
104122,0.21393907876655943
104131,0.23231447289931037
104132,0.4319776133102895
104135,0.2400403696232567
104136,0.23690517926270405
104149,0.4619068459502845
104150,0.36153152776403497
104156,0.8524535709414065
104165,0.5369583006136243
104175,0.22875751582831763
104179,0.527716336261759
104184,0.6081426929066666
104206,0.19723072637777117
104216,0.7848287458570509
104230,0.7418139348701129
104257,0.1928707440835386
104272,0.30288986827433534
104273,0.46754111670578713
104278,0.2623080882418228
104294,0.6159272829267086
104295,0.2661660435670414
104297,0.2660356232457949
104298,0.477648186819858
104308,0.33422083128151814
104318,0.2607929326930585
104319,0.47252182996909564
104320,0.6276330232361944
104327,0.6050202804725369
104334,0.3892751280881488
104344,0.43790922254428544
104350,0.2644975663241563
104351,0.6204350732206649
104354,0.2651500825964944
104369,0.590091970465462
104376,0.5916413463002823
104381,0.18852871262005882
104384,0.4268873589718665
104391,0.20146740784840236
104394,0.29845444312060165
104398,0.7753152452736699
104402,0.13889008175409978
104408,0.4040507548099645
104409,0.18144583677755116
104410,0.8140873525308772
104412,0.4725943956445417
104417,0.571630260654819
104424,0.42982507059932823
104426,0.35281381695629993
104435,0.47835855202339556
104445,0.2943077594624247
104458,0.12648548041753618
104460,0.3798254283265522
104466,0.23100924190334515
104472,0.6112054299121097
104473,0.4444889279168941
104479,0.1547885482348253
104480,0.18289485726770832
104482,0.5392089774198686
104499,0.18025690219932022
104501,0.11150973015365596
104502,0.16799980724695746
104506,0.6529917472775568
104510,0.15582944216105732
104512,0.408436654274165
104520,0.73007086038404
104528,0.4558415291193342
104529,0.14035312399632816
104541,0.3538663818807018
104578,0.20938738527670975
104584,0.37974037866063026
104588,0.521949959694908
104602,0.6033550235251793
104610,0.10973328602084854
104611,0.7761105321286335
104618,0.48931621729662
104620,0.42414367658859503
104622,0.19230210718160784
104624,0.28007650522647304
104625,0.5856444582224232
104634,0.40139250514610986
104639,0.4379062124268085
104646,0.3131086384781349
104647,0.3037019954092274
104652,0.2230796226179308
104670,0.6399926298149452
104677,0.13564342113569128
104685,0.5669443209734897
104691,0.28039556774666363
104696,0.48465840522991843
104699,0.11567897925748577
104712,0.5327701102875666
104714,0.19677911228829054
104717,0.4736188856264384
104718,0.18310430237694242
104740,0.4095016513622831
104741,0.30150819662030603
104743,0.05598659855571289
104744,0.2745334120174846
104747,0.5130345741367924
104767,0.42834342778071766
104772,0.8234181749715942
104776,0.7629105074205326
104779,0.22897134612784756
104814,0.17592894289857963
104815,0.2006323973988834
104830,0.43621116294569773
104831,0.6037695317815883
104833,0.4477430573507379
104839,0.22117161028698984
104840,0.21379554312264681
104860,0.5095061360747194
104861,0.23531936117191607
104866,0.46894498229025616
104870,0.2247446473242723
104877,0.426735885518137
104878,0.12536444353652454
104879,0.24919214357177583
104880,0.3674241517518788
104899,0.3745268589929335
104906,0.2624063308660515
104907,0.5628024491897852
104913,0.6057822043327434
104916,0.4538234885764715
104921,0.3955258717617336
104930,0.332404922418385
104931,0.8041165639417227
104936,0.2960544413966161
104937,0.2748904498321056
104942,0.2134002119924009
104943,0.36648912115868465
104969,0.5315640396616597
104972,0.7962576351309069
104988,0.5071901457859229
105013,0.24289859404948325
105015,0.1792045451072116
105019,0.3243409190859721
105027,0.2897246988592181
105030,0.45958417928586315
105035,0.8224711904847418
105041,0.16250883604574967
